id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative,Type,Rating,Effects,Flavor,Description
1879,FUNKY MONKEY,Indica,"Relaxed, Tingly, Happy, Sleepy, Euphoric, Dry Mouth, Paranoid","Pain, Insomnia, Lack of Appetite, Stress, Muscle Spasms","Earthy, Berry, Sweet",Unknown,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,indica,4.4,"Relaxed,Tingly,Happy,Giggly,Uplifted","Grape,Earthy,Berry","Funky Monkey is a euphoric indica-dominant cross between Grape Ape and Mendo Purps. Its giggly, talkative qualities pair well with social outings or chumming with friends at home."
1882,GANDALF OG,Indica,"Sleepy, Happy, Relaxed, Euphoric, Tingly, Dry Mouth","Insomnia, Inflammation, Pain, Depression","Sweet, Grape, Pine",Unknown,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,indica,4.9,"Sleepy,Relaxed,Happy,Euphoric,Tingly","Pine,Sweet,Grape","Gandalf OG is an extremely potent indica-dominant strain that packs medical-grade sedation, analgesic qualities, and an OG aroma that could only originate in a world of fantasy and wonder. This strain achieves such pronounced potency by combining parent strains Louie XIII and Skywalker OG. This indica-rich synergy creates a strain with debilitating sedation that binds the consumer to their chair while muting chronic physical pain with ease. It reeks of classic OG elements like pine, earth, and lemon peel and has deep green leaves and calyxes. Because Gandalf OG is so sedating, this strain is designed for use after the sun goes down. "
1884,GHOST OG MOONSHINE,Indica,"Euphoric, Happy, Hungry, Relaxed, Sleepy, Dry Mouth","Depression, Lack of Appetite, Pain, Stress, Insomnia","Earthy, Skunk",Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,indica,4.8,"Happy,Uplifted,Euphoric,Hungry,Relaxed","Pungent,Skunk,Pine","Ghost OG Moonshine is described as a “chameleon” by breeder Colorado Seed Inc. Some consumers feel the immediate stimulation from the strain’s Blue Moonshine genetics while others experience intense appetite ignition, making this strain versatile and exceptionally useful for those combating anorexia/eating disorders, chemotherapy side effects, stress, anxiety, and nausea.     "
1885,GHOST SHIP,Indica,"Relaxed, Happy, Sleepy, Euphoric, Tingly, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Muscle Spasms","Earthy, Skunk",Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,indica,4.0,"Relaxed,Happy,Sleepy,Euphoric,Tingly","Earthy,Pungent,Skunk","Ghost Ship is an indica-dominant cross between Purple Kush Starship and Gupta Kush created by Colorado Seed Inc. Pervasive relaxation cascades over the body, but the buzz is not lethargic. With a very strong aroma that can only be described as “Kushy,” this strain soothes aches and pains while lending heady introspection. Think hard and rest easy. This flower is a solid option for muscle relaxation and stress relief.  "
1890,GODFATHER PURPLE KUSH,Indica,"Euphoric, Relaxed, Happy, Sleepy, Tingly, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Inflammation",Berry,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,indica,4.3,"Euphoric,Relaxed,Happy,Sleepy,Tingly","Berry,Spicy/Herbal,Pungent","Bred by MTG Seeds, Godfather Purple Kush is an indica-dominant cross between Godfather, Purple Kush, and Afghani. This trifecta of indica genetics come together to produce heavy effects that ease your mind and body into full relaxation. Its dark purple buds give off an earthy, spicy aroma accented by sweet notes of berry."
1895,GOLDBERRY,Indica,"Euphoric, Tingly, Creative, Happy, Focused, Dry Mouth, Paranoid","Nausea, Stress, Pain, Depression","Mint, Earthy",Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,indica,4.5,"Euphoric,Tingly,Creative,Happy,Focused","Mint,Earthy,Woody","The Goldberry strain is a result of crossing the very popular indica Pot of Gold with Blueberry. Goldberry produces big, fluffy buds that are covered in crystals and often have deep orangey-red hairs. The flowers smell like fresh fruit—lemons and berries, to be specific—while the taste is reminiscent of blueberry lemonade with a slight skunky aftertaste. This hybrid is described as optimal for pain relief and relaxation due to its indica qualities."
1899,GRAND DOGGY PURPS,Indica,"Relaxed, Focused, Creative, Happy, Uplifted, Dry Mouth, Anxious, Paranoid","Pain, Stress, Depression, Inflammation, Muscle Spasms","Grape, Sweet, Earthy",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,indica,4.4,"Relaxed,Happy,Euphoric,Uplifted,Tingly","Sweet,Grape,Earthy","Grand Doggy Purps, or more formerly Grand Doggy Purple, is an indica-dominant hybrid cross between Granddaddy Purple and a Chemdawg phenotype known as Chemdawg D. Bred by Connoisseur Seeds, this hybrid inherits an aromatic fusion of sweet grape and sour skunk. Though mostly indica, this strain's effects are lifted by cerebral energy, allowing focus and productivity in spite of its indica potency. "
1914,GRIMACE,Indica,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Earthy, Sweet",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,indica,4.4,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Earthy,Sweet,Pungent","Grimace is a mostly indica strain that brings to mind a large, conic purple character, one of the many off-putting mascots representing a well-known fast food hamburger franchise. The connection makes sense the moment you see the bulbous purple-hued buds produced by Grimace plants. Little is known about where this mysterious phenotype came from, but indica genetics are evident in Grimace's sedating, mellow effects."
1920,HADES HAZE,Indica,"Relaxed, Sleepy, Talkative, Euphoric","Insomnia, Depression, Lack of Appetite, Pain","Citrus, Earthy",Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,indica,4.7,"Relaxed,Sleepy,Talkative,Euphoric,Giggly","Citrus,Minty,Earthy","Hades Haze is a devilish bent on classic Haze genetics. Known for its rarity and indica-dominant nature, Hades Haze drops sedating weight on the consumer while still hazing the mind with a potent euphoria. Usually accompanied by a THC content of 20% or higher, Hades Haze’s powerful euphoria gives way to creativity, laughter, and a lighthearted demeanor ideal for a night of movies and video games. Hades Haze exhibits its true indica nature with continued consumption, weighing on the limbs and eyes while encouraging rest and relaxation. Utilize Hades Haze to combat insomnia, anxiety, and pain.   "
1922,HAOMA,Indica,"Relaxed, Happy, Sleepy, Hungry, Uplifted, Dry Mouth","Stress, Insomnia, Inflammation, Pain, Muscle Spasms","Citrus, Earthy",Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,indica,4.8,"Relaxed,Happy,Sleepy,Hungry,Uplifted","Citrus,Flowery,Earthy","A cross between The Purps and Afghani, Haoma is a 70% indica strain with calming, stress-relieving effects. Haoma’s dense, compact buds have a fruity, floral aroma and melt away anxiety, pain, inflammation, and muscle spasms according to many patients. Testament to this strain’s quality are the several trophies Haoma has taken home in both flower and concentrate form. Some Haoma variants are bred to contain a higher level of CBD to help patients needing extra full-body relief. A good strain for novice growers, Haoma is cultivated both outdoors and in with a flowering period of 7 to 8 weeks. "
1923,HARDCORE OG,Indica,"Happy, Relaxed, Uplifted, Sleepy, Focused, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Earthy, Pine, Blueberry",Unknown,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,indica,4.6,"Relaxed,Happy,Uplifted,Sleepy,Tingly","Earthy,Sweet,Berry","An indica-dominant cross between Big Bud and DJ Short Blueberry, Hardcore OG is a California strain bred with the stalwart cannabis veteran in mind. Its dense, pungent buds produce thick coats of resin that can be extracted for potent (and we mean potent) concentrates. The weight of this sedating indica sinks throughout the body, submerging stress, pain, and other ailments under its crushing THC content."
1924,HARMONIA,Indica,"Relaxed, Happy, Uplifted, Focused, Sleepy, Dry Mouth","Pain, Inflammation, Stress","Earthy, Sweet",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,indica,4.3,"Relaxed,Happy,Uplifted,Focused,Sleepy","Earthy,Sweet,Tropical","Harmonia is an indica strain bred by combining a Pure Kush and LA Confidential cross with a Sweet Tooth and Juicy Fruit hybrid. This strain’s CBD content tends to be slightly higher than its THC profile, making this indica a great choice for those sensitive to psychoactive effects or patients treating pain, inflammation, or anxiety. With an aroma of sweet lemon and berries, Harmonia delivers functional, clear-headed effects that allow you to stay active and productive throughout the day. Don’t confuse Harmonia with its sister strain Pokie, who inherits a high-THC and low-CBD chemical profile despite being bred from the same parent genetics."
1927,HIMALAYAN BLACKBERRY,Indica,"Sleepy, Happy, Tingly, Euphoric, Relaxed, Dry Mouth","Insomnia, Stress, Depression, Lack of Appetite","Berry, Blueberry",Unknown,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,indica,4.9,"Sleepy,Relaxed,Euphoric,Happy,Uplifted","Earthy,Berry,Pine","Himalayan Blackberry by Soulshine Cannabis is a strain that blends earthy flavors with relaxed physical attributes. This indica-dominant cut combines Nepalese with North Indian and offers stoney effects that help relieve pain while imbuing the mind with subtle invigoration. The aroma is rich and floral, speaking to strong Kush overtones that are amplified by the sativa qualities of Nepalese. Enjoy this strain near the end of the day to fully harness its sedative effects."
1928,HONEY BOO BOO,Indica,"Relaxed, Sleepy, Euphoric, Tingly, Uplifted, Dry Mouth, Anxious","Pain, Stress, Depression, Lack of Appetite","Honey, Citrus, Lemon",Unknown,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,indica,4.7,"Euphoric,Happy,Aroused,Creative,Giggly","Sweet,Pungent,Butter","An 80% indica by DNA Genetics, Honey Boo Boo is a limited edition strain that crosses a Bubba Kush mother with a Captain Krypt OG male. With a sweet flavor that in part lends this strain her name, Honey Boo Boo deals a heavy-handed blast of euphoria that melts throughout the body. Her dense buds finish flowering after 8 to 9 weeks, and her maturation is often marked by darkened purple leaf tips."
1929,HULKAMANIA,Indica,"Horny, Tingly, Uplifted, Euphoric, Happy","Depression, Inflammation, Insomnia, Lack of Appetite","Sweet, Berry",Unknown,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,indica,4.5,"Aroused,Tingly,Uplifted,Euphoric,Happy","Sweet,Berry,Flowery","Hulkamania is an honorary strain for “The Hulkster” himself, Hulk Hogan. While this strain may not arrive in Hogan’s recognizable spandex, bandana, and mustache of the iconic wrestler, it does combine some heavy-lifting THC muscle in the form of a Monster Cookies and Bruce Banner cross. Hulkamania combines relaxing physical effects with creative and uplifted mental effects, offering consumers the best of both worlds. Also, in true Cookies fashion, the strain smells doughy with notes of sweet earth on the exhale.  "
1930,HUMBOLDT DREAM,Indica,"Creative, Relaxed, Uplifted, Happy, Sleepy, Dry Mouth","Stress, Insomnia, Lack of Appetite, Pain, Depression","Berry, Sweet, Earthy",Unknown,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,indica,4.8,"Relaxed,Creative,Euphoric,Uplifted,Happy","Sweet,Berry,Earthy",Humboldt Dream is Humboldt Seed’s Purple Panty Dropper combined with Blue Dream. This strain takes the sensuous body high of the Purple Panty Dropper and adds the pseudo-stimulation of Blue Dream to elicit a mental aloofness. Expect a hazy couchlock that encourages appetite and creativity.  
1931,ICED WIDOW,Indica,"Relaxed, Happy, Talkative, Hungry, Dry Mouth, Anxious","Lack of Appetite, Stress, Pain, Insomnia, Depression","Earthy, Pine",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,indica,4.4,"Relaxed,Happy,Euphoric,Uplifted,Giggly","Strawberry,Sweet,Pungent","This powerful indica combines the high THC content of ICE with the prized White Widow.  Iced Widow's compact stature and quick flowering time have made this strain popular among growers of any experience level, while the potency and diesel flavors demand attention from the hardest hitting indica fans. The strong and long-lasting effects make it an ideal solution when combatting chronic pain."
1933,ILL OG,Indica,"Sleepy, Tingly, Euphoric, Happy, Dry Mouth","Depression, Inflammation, Insomnia, Lack of Appetite","Earthy, Pine",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,indica,3.7,"Euphoric,Giggly,Happy,Relaxed,Uplifted","Earthy,Pungent,Pine","Ill OG by Los Angeles Kush is a True OG backcross that goes three generations deep. This strain’s OG aroma is all pine and earth, speaking to the heavy, long-lasting physical effects that saddle the body with weighted relaxation. Its carefree buzz makes this stoney indica perfect for curbing stress and depression. Couchlock and lethargy are natural side effects, so consider enjoying this sedating strain later in the evening.   "
1934,ILLUMINATI OG,Indica,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth","Depression, Insomnia, Stress","Earthy, Pine",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,indica,4.7,"Relaxed,Sleepy,Focused,Talkative,Euphoric","Earthy,Sweet,Pungent","3C Illuminati OG is a direct cut from Josh D’s 1996 Club 33 OG phenome and makes up the genetic backbone of many west coast cannabis varieties. In spite of its ubiquity, its origins remain a debatable mystery (as its name suggests). The colas are a blend of beautiful green tones and its scent is fresh and piney. Illuminati’s denseness hits the tongue with a blast of pine and a touch of tar, just to be followed by a subtle floral sweetness. Its effects set in very quickly, starting with a relaxation that begins at the crown of the head and melts over the entire body."
1936,JACK BURTON,Indica,"Horny, Sleepy, Uplifted, Creative, Euphoric","Inflammation, Insomnia, Pain, Stress","Sweet, Rose",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,indica,4.5,"Aroused,Sleepy,Uplifted,Creative,Euphoric","Sweet,Flowery,Rose","Jack Burton by THClones is a sensuous indica-dominant strain born from two distinct Cookie crosses. Created by combining Fortune Cookies and Thai Cookies, Jack Burton draws out each strain’s sweet, pungent aromas while offering consumers long-lasting physical effects that titillate the senses. The terpene profile is buttery and floral while the strain’s subtle euphoria tempers focus and uplifts the mind. Enjoy at the end of the day to indulge in Jack Burton’s physical benefits with your partner or significant other."
1937,JAWA PIE,Indica,"Relaxed, Happy, Hungry, Euphoric, Sleepy, Dry Mouth, Paranoid","Depression, Insomnia, Lack of Appetite, Pain","Earthy, Honey",Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,indica,4.5,"Relaxed,Happy,Sleepy,Uplifted,Euphoric","Lime,Mint,Sweet","Jawa Pie is a sumptuously minty cut by Ocean Grown Seeds. This indica achieves its unique bouquet of shortbread, lime, and menthol by combining CookieFam’s Key Lime Pie with Ocean Grown’s own Alien Rift. The heavy combination anchors the consumer to the couch with weighted limbs and stoney sedation, making this an ideal end-of-the-day strain. Utilize Jawa Pie to mute stress, anxiety, and physical pain.   "
1939,JELLY ROLL,Indica,"Relaxed, Happy, Tingly","Nausea, Stress",Sweet,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,indica,4.8,"Relaxed,Happy,Tingly","Sweet,Pungent","Jelly Roll is a sweet treat crafted by Colorado Seed Inc. to show off their wonderful Jellyroll (God Bud x Grapefruit) crossed against their yield powerhouse, Gupta Kush. With delicious grape and anise aromas brought by the Jelly Roll #7, Jelly Roll emanates a rich odor that will fill the room. Use this indica for a long lasting, mid-level body high driven by a heady energy many would describe as meditative.  "
1942,JR,Indica,"Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression, Nausea","Earthy, Sweet",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,indica,4.5,"Relaxed,Happy,Euphoric,Hungry,Sleepy","Pungent,Earthy,Sweet","Named after the dark alcoholic beverage from Germany, Jr is an indica-dominant strain with a tinge of black licorice in its aroma. Little is known about its genetics, but rumor has placed Jr somewhere in the Hindu Kush genealogy or a cross of LA Confidential and Blue Dream. Some also suspect it was bred and popularized in Southern Oregon. As stupefying as its name makes it out to be, Jr's full body effects are better described as relaxing than sedating."
1945,KALI CHINA,Indica,"Creative, Relaxed, Euphoric, Uplifted, Focused","Depression, Pain, Nausea, Stress, Insomnia",Mango,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,indica,4.2,"Creative,Relaxed,Euphoric,Sleepy,Talkative","Spicy/Herbal,Minty,Pepper","Kali China, bred by Ace Seeds, is a 75% indica strain that combines an uplifting Kali Mist with the potent China Yunnan. This strain inherits stimulating and engaging effects from its sativa parent along with a short flowering time from the China Yunnan indica. Aromas of sweet mango intermix with earthy notes of hash and spice in an intricate flavor profile. Kali China’s effects command relaxation, but leave the mind nimble enough for conversation and focus. When grown indoors, Kali China finishes flowering after 45 to 55 days while outdoor gardens complete their bloom during the September-October transition. "
1948,KATSU BUBBA KUSH,Indica,"Relaxed, Happy, Sleepy, Uplifted, Euphoric, Dry Mouth","Stress, Pain, Depression, Insomnia, Lack of Appetite","Berry, Grape",Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,indica,4.4,"Relaxed,Uplifted,Happy,Euphoric,Giggly","Lime,Sweet,Minty","Katsu Bubba Kush is a unique Bubba Kush phenotype with a deep, floral terpene profile. Representing its genetic namesake in appearance and bud structure, Katsu Bubba’s nugs are dense and resinous. This strain’s high THC content hits the consumer with powerful euphoria that cascades over the body, relaxing and weighing down extremities. Utilize Katsu Bubba Kush to help with insomnia, nausea, and minor pain. Also, anticipate strong appetite stimulation.   "
1949,KATSU KUSH,Indica,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Muscle Spasms, Depression","Earthy, Sweet",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,indica,4.1,"Relaxed,Sleepy,Euphoric,Happy,Uplifted","Earthy,Sweet,Woody","Katsu Kush, or just Katsu, is an indica cannabis strain that descends from the hardy Hindu Kush landraces. This indica is named after the original breeder’s alias, and has garnered a reputation for its powerful, full-body effects that leave you blissfully stuck to the couch. Some phenotypes of Katsu Kush exhibit higher levels of CBD, so patients treating pain, inflammation, and anxiety should keep an eye out for this type. With a sweet earthy flavor, Katsu Kush offers a solution for stressful days and sleepless nights."
1950,KC 36,Indica,"Sleepy, Relaxed, Uplifted, Euphoric, Hungry, Paranoid","Depression, Stress","Sweet, Blueberry, Grape",Unknown,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,indica,4.2,"Sleepy,Relaxed,Uplifted,Euphoric,Hungry","Sweet,Blueberry,Grape","Cultivated by KC Brains, KC 36 is an indica strain bred specifically to flourish at high latitudes. A cross between White Widow and KC 606, these frosty and compact buds deliver full-on body relaxation alongside a sweet and spicy floral aroma. The peaceful, introspective qualities of KC 36 make this indica a perfect pair for meditation and enjoying nature."
1951,KELLY HILL GOLD,Indica,"Happy, Energetic, Euphoric, Talkative, Horny, Dry Mouth","Pain, Stress, Inflammation, Muscle Spasms","Pepper, Earthy, Coffee",Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,indica,5.0,"Happy,Energetic,Euphoric,Talkative,Aroused","Pepper,Earthy,Coffee","Cultivated by Joseph Arthur Botanicals in Colorado, Kelly Hill Gold is a 70/30 indica-dominant strain that crosses Acapulco Gold and Chemdawg 4. With buds that are large and full of orange pistils, this strain gives off strong earthy notes and the smell of burnt coffee. Averaging at 24.5% THC, its potent effects will send you into a relaxed and euphoric state that can help alleviate anxiety and stress."
1957,KRAKEN,Indica,"Relaxed, Sleepy, Happy, Talkative, Euphoric, Paranoid, Dry Mouth","Stress, Insomnia, Muscle Spasms",Earthy,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,indica,4.4,"Euphoric,Happy,Creative,Energetic,Relaxed","Butter,Citrus,Cheese","Kraken is a mythical strain of unknown parentage brought to us from Spanish breeder Buddha Seeds. Breeding with power and production in mind, this indica hybrid produces chunky, dense buds with a blanket of crystal resin. Producing big harvests and intensely euphoric effects, this monster of an indica lives up to its name. "
1958,KRISHNA KUSH,Indica,"Relaxed, Happy, Horny, Sleepy","Pain, Insomnia, Stress","Sweet, Berry, Lavender",Unknown,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,indica,4.9,"Relaxed,Happy,Giggly,Aroused,Sleepy","Sweet,Berry,Lavender","Krishna Kush by Colorado Seed Inc. is a Kush grower’s dream. This stout, purple plant produces dense colas rich with glittering trichomes. Combining elements of Lavender, Big Skunk Korean, Afghani, and Super Skunk against the in-house genetics of Gupta Kush, this strain creates a deeply sedative smoke that perfumes the air with pungent floral undertones.  "
1962,LA ULTRA,Indica,"Relaxed, Euphoric, Happy, Sleepy, Tingly, Dry Mouth, Paranoid","Insomnia, Stress, Pain",Lemon,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,indica,4.7,"Relaxed,Euphoric,Happy,Sleepy,Tingly","Lemon,Chemical,Diesel","LA Ultra by Resin Seeds is a strong indica strain whose genetics are kept secret, but its breeders and name hint at a LA Confidential and MK Ultra cross. An 80/20 indica-dominant hybrid, LA Ultra provides a mesmerizing, trippy high that lends a spark to creativity if you can harness it. This indica is spicy and fruity in fragrance, and its buds grow with chunky, finger-like calyxes that are utterly drenched in resin."
1965,LASHKAR GAH,Indica,"Relaxed, Euphoric, Sleepy, Hungry, Happy","Pain, Insomnia, Lack of Appetite, Stress","Earthy, Sweet",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,indica,4.7,"Relaxed,Euphoric,Sleepy,Hungry,Happy","Earthy,Pungent,Sweet","Lashkar Gah is an indica landrace strain named after its geographic origin in south Afghanistan. Like other Afghani indicas, Lashkar Gah is consistent in its delivery of powerful, sedating effects that promote rest and relaxation. Pain, insomnia, and other severe symptoms collapse under the weight of Lashkar Gah’s heavy effects, and a quick examination of its resin-caked buds explains this indica’s potency. Your body may feel pinned down by Lashkar Gah’s euphoric punch, but your mind will likely float away blissfully as the burdens of stress and anxiety dissolve."
1968,LIME PURPLE MIST,Indica,"Relaxed, Sleepy, Happy, Tingly, Euphoric, Dry Mouth","Lack of Appetite, Pain, Stress, Depression","Lime, Berry",Unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,indica,4.3,"Happy,Relaxed,Tingly,Sleepy,Uplifted","Berry,Lime,Sweet","Lime Purple Mist is an indica-dominant strain with deeply relaxing qualities that taper in slowly over time. Its soothing, full-body qualities are a great way to unwind after a long day or for banishing bad moods. The high-THC content of Lime Purple Haze shakes the appetite wide awake, so be sure to have provisions prepared."
1969,LIME SORBET,Indica,"Euphoric, Relaxed, Sleepy, Uplifted, Happy","Insomnia, Stress","Lime, Sweet, Lemon",Unknown,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,indica,5.0,"Relaxed,Euphoric,Sleepy,Happy,Giggly","Lime,Citrus,Sweet","Lime Sorbet by Cresco Labs is the descendent of the storied Katsu cultivar of Bubba Kush and Lime Skunk. Blending these distinct strains produced a remarkable phenotype that is exceptional in flavor and versatile in effect. This indica has a  pungent earthy aroma intermixed with the tart, fresh flavor of lime that lingers on the exhale. Lime Sorbet’s Kush parentage lends this strain pleasant physical relaxation while subduing both anxiety and stress. "
1972,LUCID BOLT,Indica,"Hungry, Relaxed, Sleepy, Talkative, Dry Mouth","Insomnia, Lack of Appetite, Stress, Depression","Blueberry, Berry, Earthy",Unknown,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,indica,5.0,"Giggly,Hungry,Relaxed,Sleepy,Talkative","Blueberry,Berry,Earthy","Lucid Bolt is a functional indica-dominant hybrid bred to brighten the mind and relax the body. These genetics were cultivated by Paradise Seeds and have become exceptionally popular with all-day consumers seeking a strain that is mentally alert but kind on the extremities. This strain finishes relatively quickly, coming to maturity in approximately 8 to 9 weeks.  "
1975,MAGIC BEANS OG,Indica,"Happy, Sleepy, Euphoric, Relaxed, Tingly","Depression, Stress","Lemon, Pine",Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,indica,4.2,"Happy,Sleepy,Euphoric,Relaxed,Tingly","Lemon,Woody,Pine","Magic Beans OG is a sticky indica strain with heavy, relaxing effects. Known for its weighted sensation on the body and earthy, sweet aroma, Magic Beans OG is a soothing strain with a gentle, herbaceous palate. Enjoy this indica to combat insomnia, stimulate appetite, and to help manage pain. Magic Beans OG’s sedative qualities make it a perfect nightcap and a must-have for indica enthusiasts.  "
1977,MANGOLICIOUS,Indica,"Talkative, Uplifted, Creative, Energetic, Euphoric","Depression, Muscle Spasms, Pain","Sweet, Pineapple",Unknown,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,indica,5.0,"Uplifted,Focused,Relaxed,Giggly,Happy","Sweet,Tropical,Pineapple","Mangolicious is an indica-dominant cross of Big Bud and White Widow. This cut expresses a tropical aroma and robust bud structure. It has a relatively speedy flowering time and a generous yield thanks to its Big Bud genetics. Mangolicious’s full-body effects and pleasant mango smell speak to potentially high levels of myrcene, a terpene known for its weighted “couchlocking” effect."
